"","State","CountyName","TotalFIPS","County.Name","ZIP.Code"
"2364","NY","Washington County","36115","Washington",12057
"2365","NY","Washington County","36115","Washington",12827
"2366","NY","Washington County","36115","Washington",12823
"2367","NY","Washington County","36115","Washington",12848
"2368","NY","Washington County","36115","Washington",12841
"2369","NY","Washington County","36115","Washington",12844
"2370","NY","Washington County","36115","Washington",12837
"2371","NY","Washington County","36115","Washington",12821
"2372","NY","Washington County","36115","Washington",12839
"2373","NY","Washington County","36115","Washington",12834
"2374","NY","Washington County","36115","Washington",12861
"2375","NY","Washington County","36115","Washington",12838
"2376","NY","Washington County","36115","Washington",12854
"2377","NY","Washington County","36115","Washington",12154
"2378","NY","Washington County","36115","Washington",12865
"2379","NY","Washington County","36115","Washington",12873
"2380","NY","Washington County","36115","Washington",12849
"2381","NY","Washington County","36115","Washington",12028
"2382","NY","Washington County","36115","Washington",12883
"2383","NY","Washington County","36115","Washington",12809
"2384","NY","Washington County","36115","Washington",12832
"2385","NY","Wayne County","36117","Wayne",13143
"2386","NY","Wayne County","36117","Wayne",14520
"2387","NY","Wayne County","36117","Wayne",13148
"2388","NY","Wayne County","36117","Wayne",14513
"2389","NY","Wayne County","36117","Wayne",14522
"2390","NY","Wayne County","36117","Wayne",14551
"2391","NY","Wayne County","36117","Wayne",14538
"2392","NY","Wayne County","36117","Wayne",14505
"2393","NY","Wayne County","36117","Wayne",13154
"2394","NY","Wayne County","36117","Wayne",14542
"2395","NY","Wayne County","36117","Wayne",14489
"2396","NY","Wayne County","36117","Wayne",14502
"2397","NY","Wayne County","36117","Wayne",14590
"2398","NY","Wayne County","36117","Wayne",14568
"2399","NY","Wayne County","36117","Wayne",14413
"2400","NY","Wayne County","36117","Wayne",14516
"2401","NY","Wayne County","36117","Wayne",14450
"2402","NY","Wayne County","36117","Wayne",14563
"2403","NY","Wayne County","36117","Wayne",14519
"2404","NY","Wayne County","36117","Wayne",14564
"2405","NY","Wayne County","36117","Wayne",14433
"2406","NY","Wayne County","36117","Wayne",14580
"2407","NY","Wayne County","36117","Wayne",13156
"2408","NY","Wayne County","36117","Wayne",14555
"2409","NY","Wayne County","36117","Wayne",13146
"2410","NY","Wayne County","36117","Wayne",14432
"2411","NY","Wayne County","36117","Wayne",14449
"2412","NY","Wayne County","36117","Wayne",14589
"2413","NY","Westchester County","36119","Westchester",10501
"2414","NY","Westchester County","36119","Westchester",10503
"2415","NY","Westchester County","36119","Westchester",10507
"2416","NY","Westchester County","36119","Westchester",10506
"2417","NY","Westchester County","36119","Westchester",10470
"2418","NY","Westchester County","36119","Westchester",10560
"2419","NY","Westchester County","36119","Westchester",10558
"2420","NY","Westchester County","36119","Westchester",10535
"2421","NY","Westchester County","36119","Westchester",10511
"2422","NY","Westchester County","36119","Westchester",10557
"2423","NY","Westchester County","36119","Westchester",10549
"2424","NY","Westchester County","36119","Westchester",10546
"2425","NY","Westchester County","36119","Westchester",10514
"2426","NY","Westchester County","36119","Westchester",10519
"2427","NY","Westchester County","36119","Westchester",10518
"2428","NY","Westchester County","36119","Westchester",10548
"2429","NY","Westchester County","36119","Westchester",10536
"2430","NY","Westchester County","36119","Westchester",10523
"2431","NY","Westchester County","36119","Westchester",10530
"2432","NY","Westchester County","36119","Westchester",10528
"2433","NY","Westchester County","36119","Westchester",10527
"2434","NY","Westchester County","36119","Westchester",10540
"2435","NY","Westchester County","36119","Westchester",10551
"2436","NY","Westchester County","36119","Westchester",10532
"2437","NY","Westchester County","36119","Westchester",10538
"2438","NY","Westchester County","36119","Westchester",10703
"2439","NY","Westchester County","36119","Westchester",10598
"2440","NY","Westchester County","36119","Westchester",10578
"2441","NY","Westchester County","36119","Westchester",10583
"2442","NY","Westchester County","36119","Westchester",10601
"2443","NY","Westchester County","36119","Westchester",10590
"2444","NY","Westchester County","36119","Westchester",10704
"2445","NY","Westchester County","36119","Westchester",10597
"2446","NY","Westchester County","36119","Westchester",10570
"2447","NY","Westchester County","36119","Westchester",10566
"2448","NY","Westchester County","36119","Westchester",10588
"2449","NY","Westchester County","36119","Westchester",10702
"2450","NY","Westchester County","36119","Westchester",10596
"2451","NY","Westchester County","36119","Westchester",10587
"2452","NY","Westchester County","36119","Westchester",10591
"2453","NY","Westchester County","36119","Westchester",10605
"2454","NY","Westchester County","36119","Westchester",10606
"2455","NY","Westchester County","36119","Westchester",10705
"2456","NY","Westchester County","36119","Westchester",10709
"2457","NY","Westchester County","36119","Westchester",10708
"2458","NY","Westchester County","36119","Westchester",10803
"2459","NY","Westchester County","36119","Westchester",10804
"2460","NY","Westchester County","36119","Westchester",10710
"2461","NY","Westchester County","36119","Westchester",10505
"2462","NY","Westchester County","36119","Westchester",10589
"2463","NY","Westchester County","36119","Westchester",10595
"2464","NY","Westchester County","36119","Westchester",10547
"2465","NY","Westchester County","36119","Westchester",10533
"2466","NY","Westchester County","36119","Westchester",10520
"2467","NY","Westchester County","36119","Westchester",10550
"2468","NY","Westchester County","36119","Westchester",10522
"2469","NY","Westchester County","36119","Westchester",10510
"2470","NY","Westchester County","36119","Westchester",10706
"2471","NY","Westchester County","36119","Westchester",10552
"2472","NY","Westchester County","36119","Westchester",10576
"2473","NY","Westchester County","36119","Westchester",10543
"2474","NY","Westchester County","36119","Westchester",10553
"2475","NY","Westchester County","36119","Westchester",10517
"2476","NY","Westchester County","36119","Westchester",10707
"2477","NY","Westchester County","36119","Westchester",10802
"2478","NY","Westchester County","36119","Westchester",10604
"2479","NY","Westchester County","36119","Westchester",10602
"2480","NY","Westchester County","36119","Westchester",10579
"2481","NY","Westchester County","36119","Westchester",10521
"2482","NY","Westchester County","36119","Westchester",10607
"2483","NY","Westchester County","36119","Westchester",10524
"2484","NY","Westchester County","36119","Westchester",10610
"2485","NY","Westchester County","36119","Westchester",10537
"2486","NY","Westchester County","36119","Westchester",10594
"2487","NY","Westchester County","36119","Westchester",10545
"2488","NY","Westchester County","36119","Westchester",10541
"2489","NY","Westchester County","36119","Westchester",10801
"2490","NY","Westchester County","36119","Westchester",10526
"2491","NY","Westchester County","36119","Westchester",10572
"2492","NY","Westchester County","36119","Westchester",10502
"2493","NY","Westchester County","36119","Westchester",10509
"2494","NY","Westchester County","36119","Westchester",10603
"2495","NY","Westchester County","36119","Westchester",10577
"2496","NY","Westchester County","36119","Westchester",10573
"2497","NY","Westchester County","36119","Westchester",10805
"2498","NY","Westchester County","36119","Westchester",10504
"2499","NY","Westchester County","36119","Westchester",10571
"2500","NY","Westchester County","36119","Westchester",10701
"2501","NY","Westchester County","36119","Westchester",10567
"2502","NY","Westchester County","36119","Westchester",10562
"2503","NY","Westchester County","36119","Westchester",10580
"2504","NY","Wyoming County","36121","Wyoming",14082
"2505","NY","Wyoming County","36121","Wyoming",14011
"2506","NY","Wyoming County","36121","Wyoming",14004
"2507","NY","Wyoming County","36121","Wyoming",14040
"2508","NY","Wyoming County","36121","Wyoming",14569
"2509","NY","Wyoming County","36121","Wyoming",14591
"2510","NY","Wyoming County","36121","Wyoming",14009
"2511","NY","Wyoming County","36121","Wyoming",14549
"2512","NY","Wyoming County","36121","Wyoming",14039
"2513","NY","Wyoming County","36121","Wyoming",14113
"2514","NY","Wyoming County","36121","Wyoming",14054
"2515","NY","Wyoming County","36121","Wyoming",14536
"2516","NY","Wyoming County","36121","Wyoming",14525
"2517","NY","Wyoming County","36121","Wyoming",14083
"2518","NY","Wyoming County","36121","Wyoming",14024
"2519","NY","Wyoming County","36121","Wyoming",14735
"2520","NY","Wyoming County","36121","Wyoming",14066
"2521","NY","Wyoming County","36121","Wyoming",14167
"2522","NY","Wyoming County","36121","Wyoming",14145
"2523","NY","Wyoming County","36121","Wyoming",14130
"2524","NY","Wyoming County","36121","Wyoming",14481
"2525","NY","Wyoming County","36121","Wyoming",14037
"2526","NY","Wyoming County","36121","Wyoming",14530
"2527","NY","Wyoming County","36121","Wyoming",14550
"2528","NY","Wyoming County","36121","Wyoming",14030
"2529","NY","Wyoming County","36121","Wyoming",14427
"2530","NY","Yates County","36123","Yates",14456
"2531","NY","Yates County","36123","Yates",14527
"2532","NY","Yates County","36123","Yates",14507
"2533","NY","Yates County","36123","Yates",14878
"2534","NY","Yates County","36123","Yates",14857
"2535","NY","Yates County","36123","Yates",14512
"2536","NY","Yates County","36123","Yates",14561
"2537","NY","Yates County","36123","Yates",14478
"2538","NY","Yates County","36123","Yates",14441
"2539","NY","Yates County","36123","Yates",14418
"2540","NY","Yates County","36123","Yates",14544
"2541","NY","Yates County","36123","Yates",14837
"2542","NY","Yates County","36123","Yates",14842
"2543","NY","Yates County","36123","Yates",14415
